1.618642156960135736e+01,1.702742958945957596e+01
-4.010236675856003075e+01,-2.767552345725682272e+01
2.013056902981329799e+01,-2.578690088964214411e+01
4.316169931359212342e+01,5.650136067277398588e+00
4.787388279273016423e+01,-4.666168341191376356e+01
4.112193803821505611e+01,-6.013729008391356379e-01
6.699343542198417367e+01,2.541858442466261181e+01
3.027997393970510132e+01,-2.079870367839978584e+00
2.225980445268857633e+00,-4.036935790351279252e+01
4.229402708451866744e+01,-4.356654123281422386e+01
4.415068947309227099e+01,1.679722245913884748e+01
3.665596856089306499e+01,-9.494687523185152855e+00
4.892504334008935274e+01,4.473350880545574060e-01
5.131560523194856671e+01,2.170026148053675286e+01
6.385526008849981849e+01,3.525734235129316829e+01
-1.669955518716748699e+01,-2.337022101911324512e+01
3.562309463881260996e+01,-3.510774886795751115e+00
3.902627975182033282e+01,-1.365130270361217590e+01
4.792517588471300627e+01,-4.458624159527198572e+01
4.348649934442928355e+01,1.367186558222452497e+01
-4.010236675856002364e+01,-2.767552345725682628e+01
1.635703181063674450e+01,-4.135688103189137621e+01
-3.527537681526037261e+01,-9.819025911527255346e+00
2.530547693256723107e+01,-5.245722663486901638e+01
1.787408917521798202e+01,-2.584187898425630792e+01
3.962658623134218772e+01,-3.335734823382615843e+01
1.202934854180585234e+01,-3.877862898522048596e+01
5.403576828953147526e+01,-3.585272700944757673e+01
6.776359169197884569e+01,3.361043582912009242e+01
4.094278998066495490e+01,1.475780963081935404e+01
-3.570391670649689786e+01,-2.880428790611256318e+01
3.618243568992787829e+01,1.002009479209423404e+01
4.078388619824765726e+01,1.597401910826341087e+01
4.966398702745262739e+01,1.801267110967575036e+01
4.691918626061922026e+01,1.934769594438125750e+01
-3.038050183488081046e+01,-2.365826366668820313e+01
4.229969065089113656e+01,1.572010463004975911e+01
4.316169931359215894e+01,5.650136067277402141e+00
3.996063863351847800e+01,1.558382553304909912e+01
4.438582547609468065e+01,-5.177363994100989686e+01
4.460452975019143196e+01,-5.205170447834531444e+01
4.787388279273015712e+01,-4.666168341191374225e+01
4.112193803821506322e+01,-6.013729008391317521e-01
-2.873036308788043769e+01,-2.272864047232120654e+01
6.699343542198414525e+01,2.541858442466262602e+01
3.027997393970509066e+01,-2.079870367839978584e+00
4.110045297684648347e+01,1.489055958484196474e+01
4.229402708451866033e+01,-4.356654123281425939e+01
4.892504334008932432e+01,4.473350880545730601e-01
-3.302855219592653668e+01,-2.543573884648785821e+01
3.377187596682682624e+01,1.916451066255767088e+01
5.131560523194859513e+01,2.170026148053674220e+01
6.385526008849981139e+01,3.525734235129316829e+01
3.562309463881260996e+01,-3.510774886795747118e+00
4.487550214588530650e+01,1.773117381418607152e+01
4.792517588471302048e+01,-4.458624159527197861e+01
4.534392495157364067e+01,-5.129892915113143204e+01
-4.163109128657250579e+01,-3.144746911362956254e+01
-3.968675538002534608e+01,-3.381859869601030510e+01
-3.075482790509497377e+01,-2.404733207706690834e+01
2.398504405224676717e+01,-2.979220823100222759e+01
2.737455069304925104e+01,-1.320190776021625290e+01
2.832715645050554798e+01,-4.915051286097452277e+01
3.246556149361742172e+01,-1.462987315142695621e+01
2.728412235615184045e+01,-1.346517170074436009e+01
2.981450786301411071e+01,1.109897132954145427e+01
2.280132566929150428e+01,-4.123393255522301359e+01
1.788588587058663393e+01,-2.722517914852463150e+01
-3.962431611905685713e+01,8.624026568308421403e+00
-2.241271354144355499e+01,-1.006478466457182464e+01
-3.539965284696162939e+01,-1.987051463729028100e+01
-9.854380578020885295e+00,-2.543441570281922637e+01
-3.553670354191504543e+01,-2.018632240456558335e+01
2.577894837874068301e+01,-3.713468691215236372e+00
-5.218419945542206762e+01,-8.563880448223299524e+00
2.374502125401095043e+01,3.871735521264319413e+00
-3.565437990602886487e+01,-2.545366067849937153e+01
-6.093666587535214063e+00,2.186995063747976786e+01
-2.424470191929513874e+01,-4.530364281326809817e+01
-1.452812047710278520e+01,1.257185393196994028e+01
-1.776581660188724854e+01,2.527079215544033630e+01
-2.084723864563649798e+01,-3.913172589956506187e+01
-9.413730451197677596e+00,-2.376821951663290733e+01
1.857529670708303327e+00,-4.351245331950551787e+01
-2.306339861866060303e+01,4.909943148202246022e+01
-3.538879836798716383e+01,-1.180053160470387574e+01
-1.911477919904316281e+01,4.658340055012811831e+01
-1.398987996724938832e+01,2.839135748326112041e-01
-2.961387792361548676e+01,3.472638441711972668e+00
-2.191969904955587722e+01,-1.782573007585102332e+01
-1.707746114574248608e+01,-5.143262122829380445e+01
-4.607764683328209543e+01,-4.198146776095621391e+01
-1.076749237900854972e+01,-1.763698412918245140e+01
9.222248678028570623e+00,1.108103581694750872e+01
-2.027723975675341350e+01,-1.903680896832872449e+01
-4.201699175358984206e+01,1.394689421184411060e+01
3.930529187752131115e+00,-1.781732721109075257e+01
-1.702656566201821420e+01,-1.608039698581371724e+01
-3.595226381090427026e+01,3.237555132611766862e+00
-1.334966788323713871e+01,-2.045597856791922453e+01
-3.411442409298832956e+01,1.238863880129886574e+01
4.415381039175256261e-01,2.984338200139739783e+01
-2.699151784583147773e+01,2.724371053837799650e+01
-3.606290640887827692e+01,2.002026471494387749e+01
-2.640360645944072360e+01,4.535653922767045287e+01
-3.629862590074606743e+01,2.048751769927692123e+01
-2.942170024555064600e+01,2.103532139325551853e+01
-2.979360257984363969e+01,1.637668283863692409e+01
-1.009248960313176369e+01,2.271192881262529539e+01
-3.047407152287045840e+00,2.328019150117107827e+01
-1.691107994628560007e+01,3.313444870849498614e+01
-1.583978017927436532e+00,1.075393046880596692e+01
-7.152790500250455707e+00,-1.500604489818473475e+01
-2.936201087980152735e+01,-1.544657742571761716e+01
-1.228332810204813796e+01,3.864447806516775330e+01
-3.259263243388803488e+01,2.123041252391848843e+01
-2.505353164411331601e+00,-6.447732581542808816e+00
-3.372735244662781184e+01,-2.378049366556068378e+01
2.121445250095806756e+01,1.321740307197593012e+01
-8.560734940161378592e-01,1.955464833121960311e+01
-1.909874166522416061e+01,3.501957845920563983e+01
-8.285064793655770643e+00,2.128457148375596475e+01
-2.241116541955481622e+01,1.149136323405650373e+01
-3.740607254503779178e+00,-6.841366698616633713e+00
4.433682905613598280e+01,1.435828491677835927e+01
3.897478219982696857e+01,-1.675246588904144218e+01
5.027765504382975337e+01,-1.153859213448602006e+01
3.632730865500751349e+01,-1.039766723184280472e+01
3.699094044511976875e+01,-1.477450314112496521e+01
3.559301475690716643e+01,-1.646603192941285343e+01
3.936597001533830564e+01,-2.009262127770728412e+01
4.411666033116354413e+01,8.805868037348769661e+00
2.877952038447780225e+01,-4.789211646854060866e+00
2.304954649318048610e+01,-2.951828620816235471e+01
4.096144769228773441e+01,3.044916393715438652e+00
4.042088639159956642e+01,-1.439708987127226081e+01
4.069085633060944929e+01,3.857986372913174478e+00
5.117969788714801638e+01,-1.242175125321693940e+01
4.253685558488412966e+01,-7.893583470705669569e+00
4.405167945320314260e+01,-3.104915286037516764e-01
5.112797000608790654e+01,-1.066778908410358717e+01
4.168897148216388615e+01,-1.183163175785764842e+01
-2.086597226578672348e+01,5.390477509008672996e+01
5.144883124519642337e+01,2.471148418967606375e+01
3.443165585685532903e+01,2.675384532544096317e+01
4.062939626971582641e+01,2.630074932396549414e+01
3.145208486873606901e+01,1.045844170225649528e+01
4.202143515558847042e+01,2.313380730871248403e+01
4.107740991735872171e+01,2.595806054463801260e+01
4.167602797575445805e+01,2.291780076681175871e+01
4.143343281174809789e+01,2.241611460007752044e+01
2.917896343001261172e+01,2.747479095386319514e+01
3.462135033871160772e+01,1.982327567789408107e+01
3.383854311370826196e+01,2.554434826467832309e+01
3.181704886607534277e+01,2.675544551620014744e+01
2.695942774337670755e+01,2.108220374878174042e+01
2.685393549338195740e+01,1.930901709051568460e+01
2.601131907441504154e+01,1.679670048846503150e+01
4.198835335758194987e+01,2.542993704995741666e+01
5.150007113193696284e+01,-9.209699469257369486e+00
5.057547963520616463e+01,-8.789173441678581611e+00
4.859123075242526824e+01,-7.541793229475571847e-01
3.333530732296200938e+01,1.220245707314769446e+00
5.200289192132723315e+01,1.973884112847342109e+01
